Part,Source_PDF,Auxiliary_Flash_KB,DAC_Outputs,Motor_Control_PWM,Number_of_DACs,Number_of_Op_Amps,Quadrature_Encoder,CPU,WDT,POR,BOR,ADC_Resolution_bits,Hardware_RTC,RAM_KB,TempRange_Max,TempRange_Min,CPU_Speed_Max_MHz,Program_Memory_KB,Hardware_Touch,USART,Pincount,I2C,EEPROM_bytes,Packages,SPI,DAC_Resolution_Bits,Number_of_Comparators,IO_Pins_Max,ADC_Channels,Timers_16bit,CCL_LUTs,Voltage_Max,Voltage_Min,CCP,PWM_outputs,Input_Capture,CTMU_Channels,External_Interrupts,Windowed_WDT,DMA_Channels,Timers_8bit,USB,USB_Modules,Output_Compare,CAN_CANFD,TCB_count,TCA_count,Event_System_Channels,PTC_Channels,Output_Compare_PWM,Motor_Control_PWM_PIC,TCD_count,Remappable_Pins,TCC_count,TC_count,TCE_count,TCF_count,IOC_Pins
ATMEGA16A,datasheets\ATmega808-09-1608-09-DataSheet-DS40002172C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,,,,,Yes,,,,,,,,,,,,,,,,,,,
ATMEGA16M1,datasheets\Atmel-7647-Automotive-Microcontrollers-ATmega16M1-32M1-64M1-32C1-64C1_datasheet.pdf,0,1,0,1,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA16U2,datasheets\doc7799.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,85,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATMEGA16U4,datasheets\Atmel-7766-8-bit-AVR-ATmega16U4-32U4_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,85,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATMEGA2560,datasheets\ATmega640-1280-1281-2560-2561-Datasheet-DS40002211A.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,8,,,,256,PTC,,,,4K,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA2561,datasheets\ATmega640-1280-1281-2560-2561-Datasheet-DS40002211A.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,8,,,,256,PTC,,,,4K,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA32,datasheets\ATmega3208-09-DataSheet-DS40002174C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,4,125,-40,20,32,,3,28,,256,,1,,1,23,,4,,5.5,1.8,,,,,6,Yes,,,,,,,3,1,6,,,,,,,,,,
ATMEGA3208,datasheets\ATmega3208-09-DataSheet-DS40002174C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,4,125,-40,20,32,,3,28,,256,,1,,1,23,,4,,5.5,1.8,,,,,6,Yes,,,,,,,3,1,6,,,,,,,,,,
ATMEGA3209,datasheets\ATmega3208-09-DataSheet-DS40002174C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,4,125,-40,20,32,,4,48,,256,,1,,1,41,,5,,5.5,1.8,,,,,10,Yes,,,,,,,4,1,8,,,,,,,,,,
ATMEGA324A,datasheets\ATmega164A_PA-324A_PA-644A_PA-1284_P_Data-Sheet-40002070B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2,85,-40,,32,PTC,,,,1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA324P,datasheets\ATmega164A_PA-324A_PA-644A_PA-1284_P_Data-Sheet-40002070B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2,85,-40,,32,PTC,,,,1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA324PA,datasheets\ATmega164A_PA-324A_PA-644A_PA-1284_P_Data-Sheet-40002070B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2,85,-40,,32,PTC,,,,1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA324PB,datasheets\40001908A.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2,105,-40,,32,PTC,3,44,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,Available,,,,,,,,,
ATMEGA325,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3250,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3250A,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3250P,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3250PA,datasheets\doc8023.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA325A,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA325P,datasheets\doc2570.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,PTC,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA325PA,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbyte,85,-40,,32Kbyte,PTC,,,,1Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA328PB,datasheets\40001906C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2,105,-40,,32,PTC,2,32,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,Available,,,,,,,,,
ATMEGA329,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3290,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1K bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3290A,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3290P,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA3290PA,datasheets\Atmel-8284-8-bit-AVR-microcontroller-ATmega169A_PA_329A_PA_3290A_PA_649A_P_6490A_P_summary.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbyte,85,-40,,32Kbyte,PTC,,,,1Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA329A,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA329P,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbytes,85,-40,,32Kbytes,,,,,1Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA329PA,datasheets\Atmel-8284-8-bit-AVR-microcontroller-ATmega169A_PA_329A_PA_3290A_PA_649A_P_6490A_P_summary.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,2Kbyte,85,-40,,32Kbyte,PTC,,,,1Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA32A,datasheets\ATmega3208-09-DataSheet-DS40002174C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,,,,,Yes,,,,,,,,,,,,,,,,,,,
ATMEGA32C1,datasheets\Atmel-7647-Automotive-Microcontrollers-ATmega16M1-32M1-64M1-32C1-64C1_datasheet.pdf,0,Yes,0,Yes,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA32M1,datasheets\Atmel-7647-Automotive-Microcontrollers-ATmega16M1-32M1-64M1-32C1-64C1_datasheet.pdf,0,1,0,1,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA32U2,datasheets\doc7799.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,85,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATMEGA32U4,datasheets\Atmel-7766-8-bit-AVR-ATmega16U4-32U4_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,85,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATMEGA406,datasheets\Atmel-2548-8-bit-AVR-Microcontroller-Battery-Management-ATmega406_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,12,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA48,datasheets\Atmel-7530-Automotive-Microcontrollers-ATmega48-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,,,,4Kbytes,,,,,256 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA48-AUTOMOTIVE,datasheets\Atmel-7530-Automotive-Microcontrollers-ATmega48-ATmega88-ATmega168_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA4808,datasheets\ATmega4808-09-DataSheet-DS40002173C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,6,125,-40,20,48,,3,28,,256,,1,,1,23,,4,,5.5,1.8,,,,,6,Yes,,,,,,,3,1,6,,,,,,,,,,
ATMEGA4809,datasheets\ATmega4808-09-DataSheet-DS40002173C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,6,125,-40,20,48,,4,40,,256,,1,,1,33,,5,,5.5,1.8,,,,,8,Yes,,,,,,,4,1,8,,,,,,,,,,
ATMEGA48A,datasheets\Atmel-7530-Automotive-Microcontrollers-ATmega48-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,,,,4Kbytes,,,,,256 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA48P,datasheets\Atmel-7530-Automotive-Microcontrollers-ATmega48-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,,,,4Kbytes,,,,,256 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA48PA,datasheets\Atmel-9223-Automotive-Microcontrollers-ATmega48PA-ATmega88PA-ATmega168PA_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,,,,4,,,,,256 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA48PB,datasheets\ATmega48PB-88PB-168PB-DataSheet-DS40001909B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,0.5,105,-40,,4,PTC,1,32,,256,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA64,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA640,datasheets\ATmega640-1280-1281-2560-2561-Datasheet-DS40002211A.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,8,,,,64,PTC,,,,4K,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA644,datasheets\doc2593.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA644A,datasheets\doc2593.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA644P,datasheets\doc2593.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,,,,,,,5.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA644PA,datasheets\ATmega164A_PA-324A_PA-644A_PA-1284_P_Data-Sheet-40002070B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4,85,-40,,64,PTC,,,,2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA645,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6450,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6450A,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6450P,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA645A,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA645P,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbyte,85,-40,,64Kbyte,PTC,,,,2Kbyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA649,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6490,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6490A,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA6490P,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA649A,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA649P,datasheets\doc2552.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,4Kbytes,85,-40,,64Kbytes,,,,,2Kbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA64A,datasheets\Atmel-8285-8-bit-AVR-Microcontroller-ATmega165A_PA_325A_PA_3250A_PA_645A_P_6450A_P_datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,85,-40,,,PTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA64C1,datasheets\Atmel-7647-Automotive-Microcontrollers-ATmega16M1-32M1-64M1-32C1-64C1_datasheet.pdf,0,1,0,1,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA64M1,datasheets\Atmel-7647-Automotive-Microcontrollers-ATmega16M1-32M1-64M1-32C1-64C1_datasheet.pdf,0,1,0,1,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA8,datasheets\ATmega808-09-1608-09-DataSheet-DS40002172C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,1,125,-40,20,8,,3,28,,256,,1,,1,23,,4,,5.5,1.8,,,,,6,Yes,,,,,,,3,1,6,,,,,,,,,,
ATMEGA808,datasheets\ATmega808-09-1608-09-DataSheet-DS40002172C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,1,125,-40,20,8,,3,28,,256,,1,,1,23,,4,,5.5,1.8,,,,,6,Yes,,,,,,,3,1,6,,,,,,,,,,
ATMEGA809,datasheets\ATmega808-09-1608-09-DataSheet-DS40002172C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,1,125,-40,20,8,,4,48,,256,,1,,1,41,,5,,5.5,1.8,,,,,10,Yes,,,,,,,4,1,8,,,,,,,,,,
ATMEGA8515,datasheets\2512S.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"PDIP, QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA8535,datasheets\doc2502.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,TQFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA88,datasheets\Atmel-9365-Automotive-Microcontrollers-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,1,,,,8Kbytes,,,,,512 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA88A,datasheets\Atmel-9365-Automotive-Microcontrollers-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,1,,,,8Kbytes,,,,,512 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA88P,datasheets\Atmel-9365-Automotive-Microcontrollers-ATmega88-ATmega168_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,1,,,,8Kbytes,,,,,512 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA88PA,datasheets\Atmel-9223-Automotive-Microcontrollers-ATmega48PA-ATmega88PA-ATmega168PA_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,1,,,,8,,,,,512 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA88PB,datasheets\ATmega48PB-88PB-168PB-DataSheet-DS40001909B.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,1,105,-40,,8,PTC,,32,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMEGA8A,datasheets\ATmega808-09-1608-09-DataSheet-DS40002172C.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,,,,,Yes,,,,,,,,,,,,,,,,,,,
ATMEGA8U2,datasheets\doc7799.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,85,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATSAM3A4C,datasheets\Atmel-11057-32-bit-Cortex-M3-Microcontroller-SAM3X-SAM3A_Datasheet.pdf,0,2,0,2,0,0,ARM Cortex-M3,,,Yes,256,Yes,32 + 32 Kbytes,,,84,2 x 128 Kbytes,PTC,,,,0,"LQFP100
TFBGA100",1,12,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3A8C,datasheets\Atmel-11057-32-bit-Cortex-M3-Microcontroller-SAM3X-SAM3A_Datasheet.pdf,0,2,0,2,0,0,ARM Cortex-M3,,,Yes,256,Yes,64 + 32 Kbytes,,,84,2 x 256 Kbytes,PTC,,,,0,"LQFP100
TFBGA100",1,12,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N00A,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,4,,,48,16,PTC,1,,,0,"LQFP48
QFN48",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N00B,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,4,,,48,16,PTC,2,,,0,"LQFP64
QFN64",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N0A,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,32,PTC,1,,,0,"LQFP48
QFN48",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N0B,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,32,PTC,2,,,0,"LQFP64
QFN64",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N0C,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,32,PTC,2,,,0,"LQFP100
BGA100",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N1A,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,64,PTC,1,,,0,"LQFP48
QFN48",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N1B,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,64,PTC,2,,,0,"LQFP64
QFN64",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3N1C,datasheets\Atmel-11011-32-bit-Cortex-M3-Microcontroller-SAM3N_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,10,Yes,8,,,48,64,PTC,2,,,0,"LQFP100
BGA100",,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S1A,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,16 Kbytes,,,64,"64 Kbytes
single plane",,,,,0,"LQFP48
QFN 48",,12,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S1B,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,16 Kbytes,,,64,"64 Kbytes
single plane",,,,,0,"LQFP64
QFN 64",,12,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S1C,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,16 Kbytes,,,64,"64 Kbytes
single plane",,,,,0,"LQFP100
TFBGA100",,12,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S2A,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,32 Kbytes,,,64,"128 Kbytes
single plane",,,,,0,"LQFP48
QFN 48",,12,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S2B,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,32 Kbytes,,,64,"128 Kbytes
single plane",,,,,0,"LQFP64
QFN 64",,12,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSAM3S2C,datasheets\Atmel-6500-32-bit-Cortex-M3-Microcontroller-SAM3S4-SAM3S2-SAM3S1_Datasheet.pdf,0,1,0,1,0,0,ARM Cortex-M3,,,Yes,16,Yes,32 Kbytes,,,64,"128 Kbytes
single plane",,,,,0,"LQFP100
TFBGA100",,12,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
